Event	ID	Name			Wwise Object Path	Notes
	1530506257	gluegun_burst_10			\Simons\sfx\glue_gun\gluegun_burst_10	
	1530506259	gluegun_burst_12			\Simons\sfx\glue_gun\gluegun_burst_12	
	1532659459	battery_carry_item_insert_in_battery_station			\Simons\sfx\battery_station\battery_carry_item_insert_in_battery_station	
	1533442663	scout_tendril_touched			\Simons\sfx\enemies\scout\scout_tendril_touched	
	1534043574	menu_host_expedition_button_release			\Simons\sfx\main_menu\menu_host_expedition_button_release	
	1544195408	birther_going_into_labor			\Simons\sfx\enemies\birther\birther_going_into_labor	
	1544258912	Play_11_hsu_tilt_stop			\Simons\sfx\intro_sequence\Play_11_hsu_tilt_stop	
	1544318737	commodity_acquired_value_3_passive			\Simons\sfx\gui\commodity_acquired_value_3_passive	
	1548233641	infection_spitter_purr_loop			\Simons\sfx\enemies\spitter\infection_spitter_purr_loop	
	1548263500	EnemyVoiceHurt			\Simons\sfx\enemies_henriks\_OLD\EnemyGenericVoice\EnemyVoiceHurt	
	1551260478	PlayerLandMetal			\Simons\sfx\Player_HENRIKS\MovementFoleyPlayer1\Metal\PlayerLandMetal	
	1553413728	revolver_reload_foley_3rd			\Simons\sfx\weapons\reload_3rd\revolver_reload_foley_3rd	
	1561401839	bulkhead_door_control_emitter			\Simons\sfx\doors\bulkhead_door_control_emitter	
	1565647817	flyer_big_hurt_big			\Simons\sfx\enemies\flyer_big\flyer_big_hurt_big	
	1565772910	hsu_anim_idle			\Simons\sfx\special_props\hsu_anims\hsu_anim_idle	
	1570622633	ImmortalWakeUp			\Simons\sfx\enemies\big_enemy_permutations\ImmortalWakeUp	
	1572639380	PlayerRunGravel_3rd			\Simons\sfx\Player_HENRIKS\MovementFoleyPlayer_3rd\Gravel\PlayerRunGravel_3rd	
	1575171231	menu_rundown_spine_start			\Simons\sfx\main_menu\menu_rundown_spine_start	
	1576327879	smg_reload_4_pat_mag_3rd			\Simons\sfx\weapons\reload_3rd\smg_reload_4_pat_mag_3rd	
	1580035696	Play_reactor_cooling_tank_flooding_speaker			\Simons\sfx\r8\Play_reactor_cooling_tank_flooding_speaker	
	1580085442	infection_spitter_primed			\Simons\sfx\enemies\spitter\infection_spitter_primed	
	1582093874	melee_knife_swish_heavy			\Simons\sfx\melee\knife\melee_knife_swish_heavy	
	1585602824	bulkhead_door_8m_open_b			\Simons\sfx\doors\bulkhead_door_8m_open_b	
	1585602827	bulkhead_door_8m_open_a			\Simons\sfx\doors\bulkhead_door_8m_open_a	
	1587383884	Play_08_B1B_631125_06_V_AM			\Simons\sfx\log_recs\R8\Play_08_B1B_631125_06_V_AM	
	1587560765	melee_bat_shove			\Simons\sfx\melee\bat\melee_bat_shove	
	1590503328	rundown_menu_expedition_info_appear_part_2			\Simons\sfx\gui\rundown_menu_expedition_info_appear_part_2	
	1590503331	rundown_menu_expedition_info_appear_part_1			\Simons\sfx\gui\rundown_menu_expedition_info_appear_part_1	
	1590503332	rundown_menu_expedition_info_appear_part_6			\Simons\sfx\gui\rundown_menu_expedition_info_appear_part_6	
	1590503333	rundown_menu_expedition_info_appear_part_7			\Simons\sfx\gui\rundown_menu_expedition_info_appear_part_7	
	1590503338	rundown_menu_expedition_info_appear_part_8			\Simons\sfx\gui\rundown_menu_expedition_info_appear_part_8	
	1592456646	SnatcherPlayerInBellyLoopEnd			\Simons\sfx\enemies_henriks\Snatcher\SnatcherPlayerInBellyLoopEnd	
	1592629277	PlayerWalk			\Simons\sfx\Player_HENRIKS\MovementFoleyPlayer1\OLD\PlayerWalk	
	1594735890	ScannerHurt			\Simons\sfx\enemies_henriks\Scanner\ScannerHurt	
	1595331270	ambience_loop_large			\Simons\sfx\ambience\ambience_loop_large	
	1598619641	carbine_reload_3_foley_3rd			\Simons\sfx\weapons\reload_3rd\carbine_reload_3_foley_3rd	
	1616497274	PlayerRunDirt_3rd			\Simons\sfx\Player_HENRIKS\MovementFoleyPlayer_3rd\Dirt\PlayerRunDirt_3rd	
	1616633525	PlayerWalkMud			\Simons\sfx\Player_HENRIKS\MovementFoleyPlayer1\Mud\PlayerWalkMud	
	1617084425	nframe_extractor_process_full			\Simons\sfx\special_props\nframe_extractor_process_full	
	1621795195	melee_spear_swish_regular			\Simons\sfx\melee\spear\melee_spear_swish_regular	
	1624559514	Play_01_first_text_appear			\Simons\sfx\intro_sequence\Play_01_first_text_appear	
	1629731343	ExploderInvestigate			\Simons\sfx\enemies_henriks\Exploder\ExploderInvestigate	
	1636510192	ChildrenJumpAttack			\Simons\sfx\enemies_henriks\Children\ChildrenJumpAttack	
	1641625378	tank_distant_roar			\Simons\sfx\enemies\tank\tank_distant_roar	
	1654350800	melee_bat_swish_left			\Simons\sfx\melee\bat\melee_bat_swish_left	
	1659319935	melee_knife_hit_stone_hard			\Simons\sfx\melee\knife\melee_knife_hit_stone_hard	
	1659370077	hsu_anim_c_end			\Simons\sfx\special_props\hsu_anims\hsu_anim_c_end	
	1664829928	flyer_charge_up			\Simons\sfx\enemies\flyer\flyer_charge_up	
	1674708380	tank_wake_up			\Simons\sfx\enemies\tank\tank_wake_up	
	1674716131	PlayerLandSheetMetal			\Simons\sfx\Player_HENRIKS\MovementFoleyPlayer1\SheetMetal\PlayerLandSheetMetal	
	1677169418	game_menu_hover_off			\Simons\sfx\game_menu\game_menu_hover_off	
	1685024518	log_897_HWRC_36G			\Simons\sfx\log_recs\R6\log_897_HWRC_36G	
	1685419671	desert_boss_artillery_projectile_hit			\Simons\sfx\enemies\desert_boss\desert_boss_artillery_projectile_hit	
	1686509968	Play_08_D2G_631128_03_V_AM			\Simons\sfx\r8\Play_08_D2G_631128_03_V_AM	
	1690228896	ShooterHurt			\Simons\sfx\enemies_henriks\Shooter\ShooterHurt	
	1694655578	melee_hit_foam_regular			\Simons\sfx\melee\melee_hit_foam_regular	
	1703029802	ParasiteAttack			\Simons\sfx\enemies_henriks\Parasite\ParasiteAttack	
	1704299390	payload_box_open			\Simons\sfx\intro_sequence\payload_box_open	
	1715751878	Play_shooter_alt_hurt			\Simons\sfx\enemies\shooter_alt\Play_shooter_alt_hurt	
	1717581630	supply_locker_open			\Simons\sfx\lockers_and_boxes\supply_locker_open	
	1723520221	elevator_swooshing_loop_stop			\Simons\sfx\elevator\elevator_swooshing_loop_stop	
	1723689396	ShooterLargeProjectileHit			\Simons\sfx\enemies_henriks\Shooter\ShooterLargeProjectileHit	
	1724366842	shotgun_reload_break_close_3rd			\Simons\sfx\weapons\reload_3rd\shotgun_reload_break_close_3rd	
	1724555119	immortal_tentacle_grab_wall			\Simons\sfx\enemies\immortal\immortal_tentacle_grab_wall	
	1727064594	striker_footstep_run			\Simons\sfx\enemies\striker\striker_footstep_run	
	1735640210	medium_corpse_decomp			\Simons\sfx\enemies\medium_corpse_decomp	
	1737123436	birther_boss_footstep			\Simons\sfx\enemies\birther_boss\birther_boss_footstep	
	1740739887	hsu_anim_end			\Simons\sfx\special_props\hsu_anims\hsu_anim_end	
	1741195792	SirenNearLoop			\Simons\sfx\enemies_henriks\Siren\SirenNearLoop	
	1744132766	elevator_brake_loop_end			\Simons\sfx\elevator\elevator_brake_loop_end	
	1744648643	Play_14_hsu_load_arm_stop			\Simons\sfx\intro_sequence\Play_14_hsu_load_arm_stop	
	1749092831	melee_knife_hit_foam_hard			\Simons\sfx\melee\knife\melee_knife_hit_foam_hard	
	1755959296	prop_datacenter_1x05_serverrack_c			\Simons\sfx\emitters\prop_datacenter_1x05_serverrack_c	
	1755959297	prop_datacenter_1x05_serverrack_b			\Simons\sfx\emitters\prop_datacenter_1x05_serverrack_b	
	1755959298	prop_datacenter_1x05_serverrack_a			\Simons\sfx\emitters\prop_datacenter_1x05_serverrack_a	
	1756077971	cannon_reload_mag_out			\Simons\sfx\weapons\reload_1st\cannon_reload_mag_out	
	1763829150	tts_bioscan_sequence_completed			\Simons\sfx\text-to-speech_voice\tts_bioscan_sequence_completed	
	1764202692	menu_surface_disc_appear			\Simons\sfx\main_menu\menu_surface_disc_appear	
	1768716591	pick_up_ammo			\Simons\sfx\pickups\pick_up_ammo	
	1769964924	MeleeHurt			\Simons\sfx\enemies_henriks\Melee\MeleeHurt	
	1770140411	PlayerSlideP2			\Simons\sfx\Player_HENRIKS\MovementFoleyPlayer2_OBSOLETE\OLD_P2\PlayerSlideP2	
	1770355047	lab_submarker_120x120x280_v04			\Simons\sfx\emitters\lab_submarker_120x120x280_v04	
	1774316669	BirtherGiveBirth			\Simons\sfx\enemies\birther\BirtherGiveBirth	
	1777084894	striker_warning_snore			\Simons\sfx\enemies\striker\striker_warning_snore	
	1780272534	Play_06B_630618_01_V			\Simons\sfx\log_recs\R65\Play_06B_630618_01_V	
	1796545915	SnatcherReelInPlayer			\Simons\sfx\enemies_henriks\Snatcher\SnatcherReelInPlayer	
	1796717800	Play_08_D2A_631128_09_V_AM			\Simons\sfx\log_recs\R8\Play_08_D2A_631128_09_V_AM	
	1797090640	hsu_extractor_process_a			\Simons\sfx\special_props\hsu_extractor_process_a	
	1797090642	hsu_extractor_process_c			\Simons\sfx\special_props\hsu_extractor_process_c	
	1797090643	hsu_extractor_process_b			\Simons\sfx\special_props\hsu_extractor_process_b	
	1797090645	hsu_extractor_process_d			\Simons\sfx\special_props\hsu_extractor_process_d	
	1800579437	infection_spitter_scared			\Simons\sfx\enemies\spitter\infection_spitter_scared	
	1803373141	ParasiteNearLoopEnd			\Simons\sfx\enemies_henriks\Parasite\ParasiteNearLoopEnd	
	1805231452	bullrusher_charge			\Simons\sfx\enemies\bullrusher\bullrusher_charge	
	1805721041	PlayerSlide_3rd			\Simons\sfx\Player_HENRIKS\MovementFoleyPlayer_3rd\OLD\PlayerSlide_3rd	
	1806960216	heavy_carry_item_put_down_soft			\Simons\sfx\pickups\heavy_carry_item_put_down_soft	
	1809510270	smg_reload_3_foley			\Simons\sfx\weapons\reload_1st\smg_reload_3_foley	
	1810805235	MeleeNearLoop			\Simons\sfx\enemies_henriks\Melee\MeleeNearLoop	
	1819299087	melee_hit_metal_hard			\Simons\sfx\melee\melee_hit_metal_hard	
	1822210735	PlayerSlideRubber_3rd			\Simons\sfx\Player_HENRIKS\MovementFoleyPlayer_3rd\Rubber\PlayerSlideRubber_3rd	
	1827521522	menu_cortex_logo_appear			\Simons\sfx\main_menu\menu_cortex_logo_appear	
	1827615224	foley_equip_melee_generic			\Simons\sfx\foley\foley_equip_melee_generic	
	1836021782	melee_knife_swish_left			\Simons\sfx\melee\knife\melee_knife_swish_left	
	1838009527	PlayerCrouchWalk			\Simons\sfx\Player_HENRIKS\MovementFoleyPlayer1\OLD\PlayerCrouchWalk	
	1840542943	PlayerRunSand			\Simons\sfx\Player_HENRIKS\MovementFoleyPlayer1\Sand\PlayerRunSand	
	1841603012	medpack_deploy			\Simons\sfx\pickups\medpack_deploy	
	1846182330	monster_in_eden			\Simons\sfx\r8\monster_in_eden	
	1850155361	SirenCalm			\Simons\sfx\enemies_henriks\Siren\SirenCalm	
	1850167424	pouncer_die			\Simons\sfx\enemies\pouncer\pouncer_die	
	1850550089	Play_vogen_messenger_ready_tts_wet_near			\Simons\sfx\log_recs\R8\Play_vogen_messenger_ready_tts_wet_near	
	1850860353	visor_crack			\Simons\sfx\player\visor\visor_crack	
	1858625061	interact_tool_start			\Simons\sfx\gui\interact_tool_start	
	1859782347	main_menu_exit			\Simons\sfx\game_menu\obsolete\main_menu_exit	
	1860356511	carbine_reload_5_release_slide			\Simons\sfx\weapons\reload_1st\carbine_reload_5_release_slide	
	1874042071	ParasiteCrawlSlowEnd			\Simons\sfx\enemies_henriks\Parasite\ParasiteCrawlSlowEnd	
	1876616065	striker_big_die_hibernating			\Simons\sfx\enemies\striker_big\striker_big_die_hibernating	
	1881650087	cannon_reload_grab_mag_3rd			\Simons\sfx\weapons\reload_3rd\cannon_reload_grab_mag_3rd	
	1883749903	payload_drop			\Simons\sfx\intro_sequence\payload_drop	
	1884223294	gluegun_freeze_enemy_regular			\Simons\sfx\glue_gun\gluegun_freeze_enemy_regular	
	1890998406	Play_06B_500915_01_V			\Simons\sfx\log_recs\R65\Play_06B_500915_01_V	
	1894111880	menu_rundown_disc_appear_3			\Simons\sfx\main_menu\menu_rundown_disc_appear_3	
	1894111881	menu_rundown_disc_appear_2			\Simons\sfx\main_menu\menu_rundown_disc_appear_2	
	1894111882	menu_rundown_disc_appear_1			\Simons\sfx\main_menu\menu_rundown_disc_appear_1	
	1894111886	menu_rundown_disc_appear_5			\Simons\sfx\main_menu\menu_rundown_disc_appear_5	
	1894111887	menu_rundown_disc_appear_4			\Simons\sfx\main_menu\menu_rundown_disc_appear_4	
	1894598648	ParasiteOnPlayerLoop			\Simons\sfx\enemies_henriks\Parasite\ParasiteOnPlayerLoop	
	1899154071	ExploderRunLoop			\Simons\sfx\enemies_henriks\Exploder\ExploderRunLoop	
	1903089609	fluorescent_light_recover			\Simons\sfx\emitters\fluorescent_light_recover	
	1906742867	mount_ladder_top_foley			\Simons\sfx\foley\mount_ladder_top_foley	
	1907663095	melee_bat_hit_lock_small_hard			\Simons\sfx\melee\bat\melee_bat_hit_lock_small_hard	
	1908829964	foley_equip_secondary			\Simons\sfx\foley\foley_equip_secondary	
	1911019115	tank_combat_short			\Simons\sfx\enemies\tank\tank_combat_short	
	1911717556	PlayerWalkMetalP2			\Simons\sfx\Player_HENRIKS\MovementFoleyPlayer2_OBSOLETE\MetalP2\PlayerWalkMetalP2	
	1911802146	melee_bat_charge_alt			\Simons\sfx\melee\bat\melee_bat_charge_alt	
	1914650015	revolver_open			\Simons\sfx\weapons\reload_1st\revolver_open	
	1919819583	ChildrenRun			\Simons\sfx\enemies_henriks\Children\ChildrenRun	
	1923878719	striker_footstep_ladder			\Simons\sfx\enemies\striker\striker_footstep_ladder	
	1924919300	ShooterInvestigate			\Simons\sfx\enemies_henriks\Shooter\ShooterInvestigate	
	1926908543	Play_08_561122_01_V_Nolan_Log_1			\Simons\sfx\log_recs\R8\Play_08_561122_01_V_Nolan_Log_1	
	1936100960	PlayerSlideConcrete			\Simons\sfx\Player_HENRIKS\MovementFoleyPlayer1\Concrete\PlayerSlideConcrete	
	1938662775	glue_door_release			\Simons\sfx\doors\glue_door_release	
	1940079781	PlayerRunMud_3rd			\Simons\sfx\Player_HENRIKS\MovementFoleyPlayer_3rd\Mud\PlayerRunMud_3rd	
	1942884240	melee_knife_hit_flesh_hard			\Simons\sfx\melee\knife\melee_knife_hit_flesh_hard	
	1943836480	EnemyHumanoidFootstepSneak			\Simons\sfx\enemies_henriks\_OLD\GenericOLD\EnemyHumanoidFootstepSneak	
	1947913212	Play_08_B3C_631125_01_V_AM			\Simons\sfx\log_recs\R8\Play_08_B3C_631125_01_V_AM	
	1961646000	MeleeDeathScream			\Simons\sfx\enemies_henriks\Melee\MeleeDeathScream	
	1962016470	prop_industrial_generator_001			\Simons\sfx\emitters\prop_industrial_generator_001	
	1962547962	terminal_creepy_static_loop			\Simons\sfx\log_recs\terminal_creepy_static_loop	
	1968210372	melee_remove_lock			\Simons\sfx\melee\melee_remove_lock	
	1971700569	flyer_spawn			\Simons\sfx\enemies\flyer\flyer_spawn	
	1972392909	StaticTentacleGrabPlayerLoopEnd			\Simons\sfx\enemies_henriks\StaticTentacle\StaticTentacleGrabPlayerLoopEnd	
	1972925882	MeleeGenericHitDirt			\Simons\sfx\Player_HENRIKS\Melee\MeleeGenericHitDirt	
	1977598722	Play_08_D1A_631128_15_V_AM			\Simons\sfx\log_recs\R8\Play_08_D1A_631128_15_V_AM	
	1980452664	PlayerWalkGravel			\Simons\sfx\Player_HENRIKS\MovementFoleyPlayer1\Gravel\PlayerWalkGravel	
	1980748693	striker_combat_short			\Simons\sfx\enemies\striker\striker_combat_short	
	1981027202	shotgun_reload_break_close			\Simons\sfx\weapons\reload_1st\shotgun_reload_break_close	
	1983705772	heavy_carry_item_pick_up_hard			\Simons\sfx\pickups\heavy_carry_item_pick_up_hard	
	1984603284	smg_reload_5_slide_pull			\Simons\sfx\weapons\reload_1st\smg_reload_5_slide_pull	
	1989657698	Play_05ALT_630520_01_v_Schaeffer			\Simons\sfx\log_recs\R5_Alt\Play_05ALT_630520_01_v_Schaeffer	
	1990242119	ImplantCloakLoopEnd			\Simons\sfx\Player_HENRIKS\Implants\ImplantCloakLoopEnd	
	1991521962	striker_charge			\Simons\sfx\enemies\striker\striker_charge	
	1993625518	ImplantSmallMeleeChargeUp			\Simons\sfx\Player_HENRIKS\Implants\ImplantSmallMeleeChargeUp	
	1994756289	ScannerScanEnd			\Simons\sfx\enemies_henriks\Scanner\ScannerScanEnd	
	1997439608	ambience_loop_huge			\Simons\sfx\ambience\ambience_loop_huge	
	1998147319	mwp_teleport_to_desert			\Simons\sfx\gui\mwp_teleport_to_desert	
	2000062517	Play_08_C2C_631127_02_V_AM			\Simons\sfx\log_recs\R8\Play_08_C2C_631127_02_V_AM	
	2000237012	scout_feelers_in_detect			\Simons\sfx\enemies\scout\scout_feelers_in_detect	
	2014034111	heavy_carry_item_put_down_hard			\Simons\sfx\pickups\heavy_carry_item_put_down_hard	
	2015443772	game_menu_player_join			\Simons\sfx\game_menu\game_menu_player_join	
	2023799652	sentrygun_deploy			\Simons\sfx\sentrygun\sentrygun_deploy	
	2027474786	magazine_drop_big			\Simons\sfx\weapons\magazine\magazine_drop_big	
	2034914353	lab_submarker_wall_600x200x500_v04			\Simons\sfx\emitters\lab_submarker_wall_600x200x500_v04	
	2034914355	lab_submarker_wall_600x200x500_v06			\Simons\sfx\emitters\lab_submarker_wall_600x200x500_v06	
	2034914356	lab_submarker_wall_600x200x500_v01			\Simons\sfx\emitters\lab_submarker_wall_600x200x500_v01	
	2034914359	lab_submarker_wall_600x200x500_v02			\Simons\sfx\emitters\lab_submarker_wall_600x200x500_v02	
	2037338929	menu_surface_level_shrink			\Simons\sfx\main_menu\menu_surface_level_shrink	
	2037739643	biotracker_recharged			\Simons\sfx\biotracker\biotracker_recharged	
	2040824805	pouncer_attack_charge			\Simons\sfx\enemies\pouncer\pouncer_attack_charge	
	2044858532	striker_big_combat_long			\Simons\sfx\enemies\striker_big\striker_big_combat_long	
	2047751714	datacenter_submarker_table_120x120x120_v01			\Simons\sfx\emitters\datacenter_submarker_table_120x120x120_v01	
	2048442218	melee_spear_hit_lock_small_regular			\Simons\sfx\melee\spear\melee_spear_hit_lock_small_regular	
	2054029125	reactor_power_level_1_loop			\Simons\sfx\reactor\reactor_power_level_1_loop	
	2059788496	tmp_set_60_s_countdown			\Simons\sfx\gui\tmp_set_60_s_countdown	
	2061347807	birther_hurt_small			\Simons\sfx\enemies\birther\birther_hurt_small	
	2062299515	ExploderDetect			\Simons\sfx\enemies_henriks\Exploder\ExploderDetect	
	2068958562	Play_08_D2F_631128_04_V_AM			\Simons\sfx\log_recs\R8\Play_08_D2F_631128_04_V_AM	
	2072905549	Play_09_wake_up_in_hsu			\Simons\sfx\intro_sequence\Play_09_wake_up_in_hsu	
	2073762258	melee_initial_foley			\Simons\sfx\melee\melee_initial_foley	
	2075680552	EnemyFall			\Simons\sfx\enemies_henriks\Generic\EnemyFall	
	2080559847	elevator_pre_release_sound			\Simons\sfx\elevator\elevator_pre_release_sound	
	2081519152	kds_deep_hsu_powerup			\Simons\sfx\special_props\kds_deep_hsu_powerup	
	2082117746	PlayerSlideMetal			\Simons\sfx\Player_HENRIKS\MovementFoleyPlayer1\Metal\PlayerSlideMetal	
	2082230567	EnemyDetectionScream			\Simons\sfx\enemies_henriks\_OLD\EnemyGenericVoice\EnemyDetectionScream	
	2083248599	MeleeTentacleHitPlayer			\Simons\sfx\enemies_henriks\Melee\MeleeTentacleHitPlayer	
	2085539563	r8_battle_dream_on_first			\Simons\sfx\special_props\R8\r8_battle_dream_on_first	
	2087712303	smg_reload_3_grab_mag			\Simons\sfx\weapons\reload_1st\smg_reload_3_grab_mag	
	2095178719	MeleeInvestigation			\Simons\sfx\enemies_henriks\Melee\MeleeInvestigation	
	2097828792	Play_08_D1F_631128_10_V_AM			\Simons\sfx\log_recs\R8\Play_08_D1F_631128_10_V_AM	
	2103864880	ImmortalTentacleAttack			\Simons\sfx\enemies\big_enemy_permutations\ImmortalTentacleAttack	
	2108616912	generic_reload_grab_heavy_weapon			\Simons\sfx\weapons\reload_1st\generic_reload_grab_heavy_weapon	
	2112579582	pick_up_medpack			\Simons\sfx\pickups\pick_up_medpack	
	2113561928	BirtherNearLoopEnd			\Simons\sfx\enemies\birther\BirtherNearLoopEnd	
	2115125489	rock_fall_dimension_desert			\Simons\sfx\emitters\rock_fall_dimension_desert	
	2116998089	bioscan_exit			\Simons\sfx\bioscan\bioscan_exit	
	2118104127	sentrygun_low_ammo_warning			\Simons\sfx\sentrygun\sentrygun_low_ammo_warning	
	2129975649	ammopack_apply			\Simons\sfx\pickups\ammopack_apply	
	2130338679	elevator_swooshing_loop_start			\Simons\sfx\elevator\elevator_swooshing_loop_start	
	2134610730	distant_roar_tank			\Simons\sfx\enemies\roars\old\distant_roar_tank	
	2138546262	ImplantSmallSpeedBurstTrigger			\Simons\sfx\Player_HENRIKS\Implants\ImplantSmallSpeedBurstTrigger	
	2138736634	warden_elevator_returned_three_survivors			\Simons\sfx\elevator\obsolete\warden_elevator_returned_three_survivors	
	2141948137	MeleeTentacleReadyEnd			\Simons\sfx\enemies_henriks\Melee\MeleeTentacleReadyEnd	
	2150379825	Play_08_D1E_631128_11_V_AM_TTS_2D			\Simons\sfx\log_recs\R8\Play_08_D1E_631128_11_V_AM_TTS_2D	
	2151205439	deployer_beep_target_acquired			\Simons\sfx\gui\deployer_beep_target_acquired	
	2155135678	birther_boss_push_out_baby			\Simons\sfx\enemies\birther_boss\birther_boss_push_out_baby	
	2155945666	hud_stamina_exhausted_warning_beep			\Simons\sfx\gui\hud_stamina_exhausted_warning_beep	
	2159535867	fog_repeller_activate			\Simons\sfx\fog_repeller\fog_repeller_activate	
	2160274501	melee_hit_dirt_hard			\Simons\sfx\melee\melee_hit_dirt_hard	
	2161263755	PlayerWalkSheetMetal			\Simons\sfx\Player_HENRIKS\MovementFoleyPlayer1\SheetMetal\PlayerWalkSheetMetal	
	2161386474	Play_striker_alt_hurt			\Simons\sfx\enemies\striker_alt\Play_striker_alt_hurt	
	2166385205	reactor_power_up			\Simons\sfx\reactor\old\reactor_power_up	
	2174326271	MeleeAttackGrunt			\Simons\sfx\enemies_henriks\Melee\MeleeAttackGrunt	
	2174356808	security_door_small_open_d			\Simons\sfx\doors\security_door_small_open_d	
	2174356813	security_door_small_open_a			\Simons\sfx\doors\security_door_small_open_a	
	2174356814	security_door_small_open_b			\Simons\sfx\doors\security_door_small_open_b	
	2174356815	security_door_small_open_c			\Simons\sfx\doors\security_door_small_open_c	
	2174803256	lock_cutter_employed			\Simons\sfx\torch\lock_cutter_employed	
	2176946971	reactor_startup			\Simons\sfx\reactor\reactor_startup	
	2177279328	water_dripping_sparse_loop			\Simons\sfx\emitters\water_dripping_sparse_loop	
	2178408182	bullpup_reload_mag_out_3rd			\Simons\sfx\weapons\reload_3rd\bullpup_reload_mag_out_3rd	
	2182337294	melee_charged			\Simons\sfx\gui\melee_charged	
	2187557750	cocoon_emitter_loop			\Simons\sfx\emitters\cocoon_emitter_loop	
	2188233749	PlayerWalkMud_3rd			\Simons\sfx\Player_HENRIKS\MovementFoleyPlayer_3rd\Mud\PlayerWalkMud_3rd	
	2192418560	Play_08_loadout_appear_player_2			\Simons\sfx\intro_sequence\Play_08_loadout_appear_player_2	
	2192418561	Play_08_loadout_appear_player_3			\Simons\sfx\intro_sequence\Play_08_loadout_appear_player_3	
	2192418563	Play_08_loadout_appear_player_1			\Simons\sfx\intro_sequence\Play_08_loadout_appear_player_1	
	2192418566	Play_08_loadout_appear_player_4			\Simons\sfx\intro_sequence\Play_08_loadout_appear_player_4	
	2194070278	SnatcherSpawn			\Simons\sfx\enemies_henriks\Snatcher\SnatcherSpawn	
	2194389482	desert_boss_artillery_projectile_loop			\Simons\sfx\enemies\desert_boss\desert_boss_artillery_projectile_loop	
	2195123327	game_menu_click_hold_cancel			\Simons\sfx\game_menu\game_menu_click_hold_cancel	
	2200133294	decon_unit_missing_alarm			\Simons\sfx\decontamination_unit\decon_unit_missing_alarm	
	2200209038	shotgun_reload_break_open_3rd			\Simons\sfx\weapons\reload_3rd\shotgun_reload_break_open_3rd	
	2200718562	InfestedHurt			\Simons\sfx\enemies_henriks\Infested\InfestedHurt	
	2201819441	reactor_ambience_loop			\Simons\sfx\reactor\reactor_ambience_loop	
	2202236748	SirenIdleVoice			\Simons\sfx\enemies_henriks\Siren\SirenIdleVoice	
	2202271284	r1alt_knocking_01			\Simons\sfx\log_recs\R1_Alt\r1alt_knocking_01	
	2203306959	PlayerSneakMetal			\Simons\sfx\Player_HENRIKS\MovementFoleyPlayer1\Metal\PlayerSneakMetal	
	2206255648	ping_received_specific			\Simons\sfx\gui\ping_received_specific	
	2209036113	ImplantSeismicBombTrigger			\Simons\sfx\Player_HENRIKS\Implants\ImplantSeismicBombTrigger	
	2209321909	EnemyHeartbeat			\Simons\sfx\enemies_henriks\Generic\EnemyHeartbeat	
	2209697954	Play_06ALT_631121_04_v_Schaeffer_meets_conduit			\Simons\sfx\log_recs\R6_Alt\Play_06ALT_631121_04_v_Schaeffer_meets_conduit	
	2210320972	prop_industrial_ac_unit_001			\Simons\sfx\emitters\prop_industrial_ac_unit_001	
	2210320975	prop_industrial_ac_unit_002			\Simons\sfx\emitters\prop_industrial_ac_unit_002	
	2212360464	PlayerJumpSheetMetal			\Simons\sfx\Player_HENRIKS\MovementFoleyPlayer1\SheetMetal\PlayerJumpSheetMetal	
	2212632206	StaticTentacleGrabPlayerLoop			\Simons\sfx\enemies_henriks\StaticTentacle\StaticTentacleGrabPlayerLoop	
	2217999674	striker_roaming_call			\Simons\sfx\enemies\striker\striker_roaming_call	
	2221961946	Play_08_B1B_631125_06_V_system_voice			\Simons\sfx\log_recs\R8\Play_08_B1B_631125_06_V_system_voice	
	2237607890	PlayerLandDirt_3rd			\Simons\sfx\Player_HENRIKS\MovementFoleyPlayer_3rd\Dirt\PlayerLandDirt_3rd	
	2243095419	ImmortalDetect			\Simons\sfx\enemies\big_enemy_permutations\ImmortalDetect	
	2250762515	MeleeDetectionScream			\Simons\sfx\enemies_henriks\Melee\MeleeDetectionScream	
	2251414234	striker_hurt_short			\Simons\sfx\enemies\striker\striker_hurt_short	
	2256984845	smg_reload_1_mag_out			\Simons\sfx\weapons\reload_1st\smg_reload_1_mag_out	
	2259304539	melee_shove_hit			\Simons\sfx\melee\melee_shove_hit	
	2261120510	Play_shooter_alt_combat_long			\Simons\sfx\enemies\shooter_alt\Play_shooter_alt_combat_long	
	2265284757	fossil_recording_01			\Simons\sfx\log_recs\R1_Alt\fossil_recording_01	
	2265687281	foley_pick_up_high			\Simons\sfx\foley\foley_pick_up_high	
	2270896507	pouncer_sleep			\Simons\sfx\enemies\pouncer\pouncer_sleep	
	2275333205	sfx_fog_rise			\Simons\sfx\special_props\R8\sfx_fog_rise	
	2276236361	metal_fan_creak			\Simons\sfx\emitters\metal_fan_creak	
	2276810896	log_FC_896N_1K			\Simons\sfx\log_recs\R6\log_FC_896N_1K	
	2276810903	log_FC_896N_1L			\Simons\sfx\log_recs\R6\log_FC_896N_1L	
	2279995527	PlayerLandSand			\Simons\sfx\Player_HENRIKS\MovementFoleyPlayer1\Sand\PlayerLandSand	
	2280215529	player_revived_1st_person			\Simons\sfx\player\player_revived_1st_person	
	2280301300	MeleeTentacleSwoosh			\Simons\sfx\enemies_henriks\Melee\MeleeTentacleSwoosh	
	2280496632	ShooterCalmGrunt			\Simons\sfx\enemies_henriks\Shooter\ShooterCalmGrunt	
